conformer_id,energy_in_kcalpermol,rel_energy_in_kcalpermol,rel_energy_in_kJpermol
367,8.829394780814921,5.80557468765619e-09,2.42905244931535e-08
368,8.829394777053938,2.0445920512202065e-09,8.554573142305344e-09
369,8.829394779194402,4.185055857419684e-09,1.751027370744396e-08
370,18.038048574177083,9.208653799167736,38.52900749571781
371,9.481410294264904,0.6520155192555581,2.7280329325652555
372,8.82939477801564,3.006293880503108e-09,1.2578333596025004e-08
373,9.481410292553036,0.6520155175436901,2.7280329254027995
374,8.829394779637001,4.62765470388149e-09,1.9362107281040155e-08
375,9.481410293324082,0.6520155183147356,2.7280329286288536
376,8.829394780087638,5.078291565041582e-09,2.1247571908133978e-08
377,8.829394776521577,1.5122303409498272e-09,6.327171746534077e-09
378,9.481410289281335,0.652015514271989,2.7280329117140023
379,9.48141029007436,0.6520155150650133,2.7280329150320157
380,9.481410290809988,0.6520155158006418,2.7280329181098852
381,9.481410292828036,0.6520155178186897,2.728032926553398
382,9.481410289751851,0.6520155147425051,2.7280329136826413
383,9.481410293675374,0.6520155186660279,2.728032930098661
384,9.481410290261469,0.6520155152521223,2.7280329158148797
385,9.48141029119973,0.6520155161903833,2.728032919740564
386,8.829394777158846,2.1495001334415065e-09,8.993508558319264e-09
387,18.03804855296177,9.208653777952422,38.529007406952935
388,8.829394780157184,5.147837711660941e-09,2.1538552985589377e-08
389,18.03804855734132,9.208653782331973,38.52900742527698
390,9.481410290130539,0.6520155151211924,2.728032915267069
391,9.481410290969823,0.6520155159604766,2.7280329187786343
392,9.481410289546988,0.6520155145376414,2.728032912825492
393,9.481410292003334,0.6520155169939876,2.728032923102844
394,18.477875537661166,9.64848076265182,40.36924351093522
395,9.481410291314884,0.6520155163055374,2.7280329202223688
396,8.829394776905126,1.89577953335629e-09,7.931941567562717e-09
397,8.829394779510045,4.500698480569554e-09,1.8830922442703014e-08
398,8.82939477790408,2.894733341918254e-09,1.2111564302585976e-08
399,8.829394776435029,1.4256826830205682e-09,5.965056345758058e-09
400,9.481410289969565,0.6520155149602189,2.7280329145935562
401,18.47787553326193,9.648480758252584,40.36924349252881
402,9.481410295945711,0.6520155209363647,2.72803293959775
403,18.477875528186505,9.648480753177159,40.36924347129324
404,8.82939477636264,1.3532943654581686e-09,5.662183625076977e-09
405,9.48141029014566,0.6520155151363145,2.72803291533034
406,8.829394777333667,2.324320291791082e-09,9.724956100853887e-09
407,8.829394777635706,2.626359574264825e-09,1.0988688458724028e-08
408,18.477875522186068,9.648480747176722,40.369243446187404
409,18.47787552685535,9.648480751846003,40.36924346572368
410,9.481410289541637,0.652015514532291,2.728032912803106
411,18.0380485517486,9.208653776739252,38.52900740187703
412,18.038048551964472,9.208653776955126,38.52900740278025
413,18.47787552635608,9.648480751346733,40.36924346363473
414,18.477875528611012,9.648480753601666,40.36924347306937
415,9.481410291752544,0.652015516743198,2.7280329220535404
416,9.481410291088164,0.6520155160788175,2.7280329192737724
417,9.481410291937912,0.6520155169285662,2.728032922829121
418,9.48141029167451,0.6520155166651644,2.7280329217270483
419,8.829394777018498,2.009151955917332e-09,8.406291783558117e-09
420,18.03804855472697,9.208653779717624,38.52900741433854
421,8.829394777535983,2.5266366776577343e-09,1.057144785931996e-08
422,18.477875534443275,9.648480759433928,40.36924349747156
423,8.829394777617072,2.6077255910195163e-09,1.0910723872825657e-08
424,9.481410290230832,0.6520155152214855,2.7280329156866956
425,8.829394780072853,5.063506947067253e-09,2.118571306652939e-08
426,9.48141029041133,0.6520155154019847,2.728032916441904
427,18.038048549160987,9.20865377415164,38.52900739105046
428,9.481410290818886,0.6520155158095395,2.7280329181471137
429,9.481410290760586,0.6520155157512395,2.728032917903186
430,8.829394779700554,4.6912074225247125e-09,1.96280118558434e-08
431,8.829394776776713,1.7673666974360458e-09,7.394662262072416e-09
432,9.481410290282737,0.6520155152733906,2.7280329159038663
433,9.48141029090028,0.652015515890934,2.728032918487668
434,9.481410290187275,0.6520155151779292,2.728032915504456
435,9.481410290258834,0.652015515249488,2.728032915803858
436,9.481410291359262,0.6520155163499162,2.7280329204080496
437,18.038048558654694,9.208653783645348,38.52900743077214
438,8.829394777379335,2.369988649775223e-09,9.916032510659534e-09
439,8.829394778996681,3.98733490669656e-09,1.668300924961841e-08
440,8.829394777332144,2.322797953979716e-09,9.718586639451133e-09
441,8.829394778054569,3.0452227406385646e-09,1.2741211946831755e-08
442,8.829394776123202,1.11385567436173e-09,4.660372141529479e-09
443,18.477875521667336,9.64848074665799,40.36924344401703
444,9.481410294316792,0.6520155193074455,2.728032932782352
445,8.829394777359912,2.350565964093221e-09,9.834767993766037e-09
446,9.481410291378864,0.6520155163695183,2.7280329204900644
447,9.481410295206771,0.6520155201974251,2.7280329365060267
448,8.829394776819111,1.809764782478851e-09,7.572055849891512e-09
449,18.47787552094807,9.648480745938725,40.369243441007626
450,18.038048564249344,9.208653789239998,38.52900745418015
451,8.829394775776557,7.672102952938076e-10,3.210007875509291e-09
452,8.829394775678182,6.688356535278217e-10,2.798408374360406e-09
453,18.038048564936034,9.208653789926688,38.52900745705326
454,8.829394777098022,2.0886758989036025e-09,8.739019961012673e-09
455,18.47787552931561,9.648480754306265,40.36924347601742
456,9.481410291225567,0.6520155162162204,2.7280329198486664
457,9.481410289914532,0.6520155149051856,2.728032914363297
458,8.829394779624025,4.614678417169671e-09,1.9307814497437903e-08
459,9.481410293021458,0.6520155180121119,2.728032927362676
460,18.477875528202436,9.64848075319309,40.36924347135989
461,8.829394777735676,2.7263293844725922e-09,1.1406962144633326e-08
462,8.829394779366169,4.3568224583623305e-09,1.822894516578799e-08
463,9.481410294467418,0.6520155194580717,2.728032933412572
464,8.82939478080888,5.7995332980453895e-09,2.4265247319021912e-08
465,9.481410290017964,0.6520155150086175,2.728032914796056
466,9.481410290868022,0.6520155158586753,2.7280329183526977
467,9.481410290951166,0.6520155159418195,2.7280329187005727
468,9.481410289637223,0.6520155146278768,2.7280329132030365
469,8.829394780065781,5.056435270489601e-09,2.115612517172849e-08
470,9.481410291256289,0.6520155162469425,2.7280329199772075
471,9.481410297039574,0.6520155220302275,2.728032944174472
472,8.829394778154246,3.144899451967831e-09,1.3158259307033405e-08
473,9.48141028981276,0.6520155148034146,2.728032913937487
474,18.477875529225578,9.648480754216232,40.369243475640715
