dlogp,euclidean_dlogp,mmff_energy,rmsd 
0.0,-6.06052068472952,18.03804854968576,0.20512747535552758
0.0,-6.016667583914187,8.82939477526143,0.07736934011933025
0.0,-6.036375617317303,8.829394779374466,0.05760899394231504
0.0,-5.901011544867822,9.481410288872308,0.05844685091613244
0.0,-6.008233819935994,8.82939477512447,0.06908563525727596
0.0,-5.996570992701429,9.481410296888486,0.05928709827551515
0.0,-6.004723357314511,8.829394776557955,0.05282252117997338
0.0,-5.973953451696789,8.829394779110046,0.07172829203441856
0.0,-6.0162048586633565,9.481410302434,0.05331942776755795
0.0,-6.004064161134526,9.48141030157521,0.05744240886068416
0.0,-6.05915322098879,18.038048548808778,0.20375601634503165
0.0,-5.942383512841048,8.82939477502908,0.05519676141984362
0.0,-6.111006019701145,18.47787552058844,0.33837526284782743
0.0,-5.936913243881371,8.82939479121068,0.05578026692602809
0.0,-6.071086266248952,18.980392110269506,0.2486091975622755
0.0,-6.059466093233952,8.829394774997605,0.08070386255360902
0.0,-6.106928184514982,9.48141028869688,0.06505555295466012
0.0,-5.996712868539099,18.980392107069157,0.24552449831784934
0.0,-5.945460545280289,8.829394780397717,0.06109328346642046
0.0,-6.014329963225617,8.82939477583601,0.04971002071759182
0.0,-6.087253489647785,8.829394775297143,0.07323212770790018
0.0,-6.012396117620143,8.829394775104634,0.07651423261427458
0.0,-6.069162714761365,9.481410288706243,0.051260781490216095
0.0,-5.989867751233187,8.829394779383133,0.06817791792667727
0.0,-6.052307058324968,8.829394778262348,0.057684623004845496
0.0,-5.99557192427526,8.829394775402976,0.07754150048940393
0.0,-5.941504054018065,9.48141028871462,0.0632309287142391
0.0,-5.945540782251673,9.481410290446473,0.06693721903560101
0.0,-6.3474697284857164,8.829394775075794,0.05251005394661391
0.0,-5.822758786738319,9.481410288731023,0.0672893022110812
0.0,-6.026546336805138,8.829394775052755,0.07373145606560318
0.0,-5.996733737271246,8.82939477515093,0.05513507163247692
0.0,-5.996592222413764,9.481410289117157,0.060807542449869856
0.0,-5.978239832821531,8.829394780372766,0.051712102332767115
0.0,-5.963869375521082,8.82939478994996,0.06333795409169059
0.0,-6.06604082709727,8.829394775274437,0.06177368366899143
0.0,-5.997257692718623,18.477875520334194,0.33624747168610314
